Date,Open,High,Low,Close,Adj Close,Volume
2009-07-13,19.934286,20.334286,19.647142,20.334286,18.293861,120875300
2009-07-14,20.290001,20.454287,20.165714,20.324286,18.284861,86811900
2009-07-15,20.719999,21.000000,20.617144,20.982857,18.877357,121396800
2009-07-16,20.822857,21.145714,20.795713,21.074286,18.959608,98392700
2009-07-17,21.297142,21.717142,21.232857,21.678572,19.503258,150538500
2009-07-20,21.895714,22.148571,21.555714,21.844286,19.652342,183881600
2009-07-21,21.898571,21.918571,21.392857,21.644285,19.472412,218695400
2009-07-22,22.541430,22.675714,22.301428,22.391428,20.144583,218526000
2009-07-23,22.375713,22.634285,22.222857,22.545713,20.283388,131740700
2009-07-24,22.421429,22.857143,22.357143,22.855715,20.562281,109590600
2009-07-27,22.881428,22.982857,22.465714,22.871429,20.576420,108327800
2009-07-28,22.697144,22.871429,22.514286,22.857143,20.563568,90888700
2009-07-29,22.700001,22.921429,22.607143,22.861429,20.567419,95539500
2009-07-30,23.100000,23.531429,23.071428,23.255714,20.922142,117401200
2009-07-31,23.284286,23.571428,23.272858,23.341429,20.999258,105634200
2009-08-03,23.601429,23.805714,23.552856,23.775715,21.389963,98560000
2009-08-04,23.561428,23.652857,23.458570,23.650000,21.276865,98952700
2009-08-05,23.678572,23.912857,23.458570,23.587143,21.220314,105795900
2009-08-06,23.654285,23.787144,23.298571,23.415714,21.066088,85404200
2009-08-07,23.641428,23.799999,23.542856,23.644285,21.271723,96838700
2009-08-10,23.665714,23.799999,23.379999,23.531429,21.170189,75073600
2009-08-11,23.384285,23.482857,23.125713,23.261429,20.927280,88835600
2009-08-12,23.221428,23.815714,23.208570,23.615715,21.246019,111267800
2009-08-13,23.807142,24.095715,23.785715,24.059999,21.645723,109995200
2009-08-14,23.991428,24.032858,23.647142,23.825714,21.434944,76454000
2009-08-17,23.364286,23.370001,22.774286,22.798571,20.510872,131095300
2009-08-18,23.090000,23.462856,23.058571,23.428572,21.077658,107788100
2009-08-19,23.250000,23.614286,23.207144,23.514286,21.154768,103317900
2009-08-20,23.568571,23.817142,23.515715,23.761429,21.377113,85507800
2009-08-21,23.950001,24.195715,23.828571,24.174286,21.748549,104018600
2009-08-24,24.302856,24.387142,24.038572,24.151428,21.727982,101732400
2009-08-25,24.208570,24.420000,24.161428,24.200001,21.771685,81088700
2009-08-26,24.131428,24.221428,23.822857,23.915714,21.515917,75999700
2009-08-27,24.107143,24.224285,23.547142,24.207144,21.778105,112295400
2009-08-28,24.610001,24.641428,24.075714,24.292856,21.855217,113425200
2009-08-31,24.022858,24.121429,23.785715,24.030001,21.618732,77834400
2009-09-01,23.998571,24.285715,23.562857,23.614286,21.244738,117257000
2009-09-02,23.517143,23.944286,23.444286,23.597143,21.229315,91062300
2009-09-03,23.777143,23.871429,23.571428,23.792856,21.405388,73488800
2009-09-04,23.897142,24.385714,23.870001,24.330000,21.888636,93657200
2009-09-08,24.711428,24.734285,24.571428,24.704287,22.225361,78761900
2009-09-09,24.682858,24.924286,24.242857,24.448572,21.995306,202771800
2009-09-10,24.580000,24.750000,24.401428,24.651428,22.177805,122783500
2009-09-11,24.701429,24.740000,24.410000,24.594286,22.126400,87240300
2009-09-14,24.404285,24.842857,24.321428,24.817142,22.326889,80502800
2009-09-15,24.862858,25.092857,24.798571,25.022858,22.511971,106617700
2009-09-16,25.427143,26.107143,25.411428,25.981428,23.374344,188505800
2009-09-17,25.997143,26.684286,25.995714,26.364286,23.718788,202643000
2009-09-18,26.547142,26.650000,26.394285,26.431429,23.779196,150395700
2009-09-21,26.327143,26.451429,25.945715,26.288572,23.650673,109428900
2009-09-22,26.455715,26.482857,26.121429,26.354286,23.709793,89188400
2009-09-23,26.485714,26.985714,26.432858,26.500000,23.840887,148390900
2009-09-24,26.742857,26.814285,26.110001,26.260000,23.624968,137720100
2009-09-25,26.001429,26.500000,25.920000,26.052856,23.438612,111309800
2009-09-28,26.267143,26.668571,26.190001,26.592857,23.924425,84361200
2009-09-29,26.675714,26.771429,26.330000,26.482857,23.825460,86346400
2009-09-30,26.590000,26.635714,26.087143,26.478571,23.821608,134896300
2009-10-01,26.478571,26.602858,25.814285,25.837143,23.244545,131177900
2009-10-02,25.915714,26.562857,25.907143,26.414286,23.763775,138327000
2009-10-05,26.600000,26.694286,26.324286,26.574286,23.907713,105783300
2009-10-06,26.820000,27.144285,26.757143,27.144285,24.420521,151271400
2009-10-07,27.108572,27.221428,27.004286,27.178572,24.451365,116417000
2009-10-08,27.237143,27.350000,26.984285,27.038572,24.325413,109552800
2009-10-09,26.995714,27.242857,26.945715,27.209999,24.479639,73318000
2009-10-12,27.288572,27.358572,27.091429,27.258572,24.523340,72006200
2009-10-13,27.232857,27.309999,27.100000,27.145714,24.421806,87005100
2009-10-14,27.464285,27.474285,27.175714,27.327143,24.585028,93877700
2009-10-15,27.090000,27.274286,27.075714,27.222857,24.491213,93389100
2009-10-16,27.049999,27.194286,26.834286,26.864286,24.168615,107856700
2009-10-19,26.835714,27.142857,26.507143,27.122858,24.401245,235557700
2009-10-20,28.657143,28.821428,28.264286,28.394285,25.545090,285259800
2009-10-21,28.502857,29.815714,28.461428,29.274286,26.336786,298431700
2009-10-22,29.242857,29.692858,28.930000,29.314285,26.372772,197848000
2009-10-23,29.385714,29.400000,29.032858,29.134285,26.210833,105196700
2009-10-26,29.095715,29.535715,28.585714,28.925714,26.023195,121084600
2009-10-27,28.808571,28.972857,28.064285,28.195715,25.366446,189137900
2009-10-28,28.244286,28.288572,27.299999,27.485714,24.727690,204596700
2009-10-29,27.857143,28.115715,27.448572,28.049999,25.235355,142567600
2009-10-30,28.008572,28.114286,26.881428,26.928572,24.226456,179381300
2009-11-02,27.114286,27.554285,26.510000,27.044285,24.330559,169745800
2009-11-03,26.835714,27.074286,26.559999,26.964285,24.258581,130635400
2009-11-04,27.247143,27.692858,27.175714,27.258572,24.523340,121882600
2009-11-05,27.485714,27.857143,27.402857,27.718571,24.937180,96200300
2009-11-06,27.501429,27.884285,27.485714,27.762857,24.977018,73774400
2009-11-09,28.134285,28.842857,28.037144,28.780001,25.892101,132213900
2009-11-10,28.717142,29.282858,28.715714,28.997143,26.087454,100298800
2009-11-11,29.222857,29.285715,28.832857,29.035715,26.122156,110967500
2009-11-12,29.020000,29.267143,28.775715,28.855715,25.960218,90932800
2009-11-13,28.981428,29.261429,28.867144,29.207144,26.276381,85810200
2009-11-16,29.354286,29.714285,29.287144,29.518572,26.556562,121301600
2009-11-17,29.440001,29.634285,29.285715,29.571428,26.604115,99128400
2009-11-18,29.505714,29.571428,29.142857,29.422857,26.470449,93580200
2009-11-19,29.230000,29.230000,28.542856,28.644285,25.770002,135581600
2009-11-20,28.450001,28.627142,28.251429,28.559999,25.694174,101666600
2009-11-23,29.000000,29.428572,28.992857,29.411428,26.460167,118724200
2009-11-24,29.332857,29.411428,28.985714,29.205715,26.275097,79609600
2009-11-25,29.342857,29.378571,29.108572,29.170000,26.242970,71613500
2009-11-27,28.459999,28.994286,28.338572,28.655714,25.780289,73814300
2009-11-30,28.730000,28.811428,28.395714,28.558571,25.692886,106214500
2009-12-01,28.891428,28.967142,28.118572,28.138571,25.315033,116440800
2009-12-02,28.422857,28.774286,27.964285,28.032858,25.219931,178815000
2009-12-03,28.202858,28.425714,28.038572,28.068571,25.252062,112179900
2009-12-04,28.528572,28.554285,27.182858,27.617144,24.845932,206721200
2009-12-07,27.617144,27.681429,26.954287,26.992857,24.284286,178689700
2009-12-08,27.051428,27.478571,26.957144,27.124287,24.402525,172599700
2009-12-09,27.325714,28.308571,27.187143,28.257143,25.421709,171195500
2009-12-10,28.500000,28.528572,28.017143,28.061428,25.245634,122417400
2009-12-11,28.254286,28.285715,27.632856,27.809999,25.019426,107443700
2009-12-14,27.910000,28.204287,27.508572,28.139999,25.316320,123947600
2009-12-15,27.975714,28.215714,27.610001,27.738571,24.955173,104864900
2009-12-16,27.871429,28.071428,27.792856,27.861429,25.065701,88246200
2009-12-17,27.751429,27.857143,27.285715,27.408571,24.658287,97209700
2009-12-18,27.595715,27.928572,27.514286,27.918571,25.117111,152192600
2009-12-21,28.007143,28.535715,27.952858,28.318571,25.476976,152976600
2009-12-22,28.491428,28.692858,28.379999,28.622858,25.750729,87378900
2009-12-23,28.742857,28.911428,28.687143,28.871429,25.974354,86381400
2009-12-24,29.078571,29.907143,29.049999,29.862858,26.866302,125222300
2009-12-28,30.245714,30.564285,29.944286,30.230000,27.196602,161141400
2009-12-29,30.375713,30.388571,29.818571,29.871429,26.874012,111301400
2009-12-30,29.832857,30.285715,29.758572,30.234285,27.200455,103021100
2009-12-31,30.447144,30.478571,30.080000,30.104286,27.083506,88102700
2010-01-04,30.490000,30.642857,30.340000,30.572857,27.505054,123432400
2010-01-05,30.657143,30.798571,30.464285,30.625713,27.552608,150476200
2010-01-06,30.625713,30.747143,30.107143,30.138571,27.114347,138040000
2010-01-07,30.250000,30.285715,29.864286,30.082857,27.064222,119282800
2010-01-08,30.042856,30.285715,29.865715,30.282858,27.244156,111902700
2010-01-11,30.400000,30.428572,29.778572,30.015715,27.003820,115557400
2010-01-12,29.884285,29.967142,29.488571,29.674286,26.696650,148614900
2010-01-13,29.695715,30.132856,29.157143,30.092857,27.073221,151473000
2010-01-14,30.015715,30.065714,29.860001,29.918571,26.916422,108223500
2010-01-15,30.132856,30.228571,29.410000,29.418571,26.466595,148516900
2010-01-19,29.761429,30.741428,29.605715,30.719999,27.637430,182501900
2010-01-20,30.701429,30.792856,29.928572,30.247143,27.212029,153038200
2010-01-21,30.297142,30.472857,29.601429,29.724285,26.741631,152038600
2010-01-22,29.540001,29.642857,28.165714,28.250000,25.415281,220441900
2010-01-25,28.930000,29.242857,28.598572,29.010000,26.099028,266424900
2010-01-26,29.421429,30.530001,28.940001,29.420000,26.467880,466777500
2010-01-27,29.549999,30.082857,28.504286,29.697144,26.717218,430642100
2010-01-28,29.275715,29.357143,28.385714,28.469999,25.613209,293375600
2010-01-29,28.725714,28.885714,27.178572,27.437143,24.683992,311488100
2010-02-01,27.481428,28.000000,27.328571,27.818571,25.027143,187469100
2010-02-02,27.987143,28.045713,27.625713,27.980000,25.172379,174585600
2010-02-03,27.881428,28.600000,27.774286,28.461428,25.605494,153832000
2010-02-04,28.104286,28.338572,27.367144,27.435715,24.682707,189413000
2010-02-05,27.518572,28.000000,27.264286,27.922857,25.120964,212576700
2010-02-08,27.955715,28.268572,27.714285,27.731428,24.948748,119567700
2010-02-09,28.059999,28.214285,27.821428,28.027143,25.214790,158221700
2010-02-10,27.984285,28.085714,27.751429,27.874287,25.077271,92590400
2010-02-11,27.840000,28.535715,27.722857,28.381428,25.533520,137586400
2010-02-12,28.301428,28.805714,27.928572,28.625713,25.753294,163867200
2010-02-16,28.848572,29.098572,28.788572,29.057142,26.141434,135934400
2010-02-17,29.170000,29.187143,28.694286,28.935715,26.032190,109099200
2010-02-18,28.804285,29.127142,28.702858,28.990000,26.081034,105706300
2010-02-19,28.837143,29.028572,28.730000,28.809999,25.919090,103867400
2010-02-22,28.905714,28.928572,28.455715,28.631428,25.758438,97640900
2010-02-23,28.571428,28.761429,27.958570,28.151428,25.326601,143773700
2010-02-24,28.318571,28.777143,28.262857,28.665714,25.789278,115141600
2010-02-25,28.197144,28.980000,28.127142,28.857143,25.961504,166281500
2010-02-26,28.911428,29.309999,28.857143,29.231428,26.298227,126865200
2010-03-01,29.392857,29.928572,29.350000,29.855715,26.859875,137523400
2010-03-02,29.990000,30.118572,29.677143,29.835714,26.841879,141636600
2010-03-03,29.848572,29.981428,29.705715,29.904285,26.903570,93013200
2010-03-04,29.897142,30.131428,29.804285,30.101429,27.080933,91510300
2010-03-05,30.705715,31.385714,30.661428,31.278572,28.139957,224905100
2010-03-08,31.430000,31.441429,31.178572,31.297142,28.156658,107472400
2010-03-09,31.187143,32.142857,31.127142,31.860001,28.663040,230064800
2010-03-10,31.975714,32.211430,31.885714,32.119999,28.896948,149054500
2010-03-11,31.987143,32.214287,31.902857,32.214287,28.981775,101425100
2010-03-12,32.481430,32.532856,32.250000,32.371429,29.123152,104080900
2010-03-15,32.197144,32.214287,31.464285,31.977142,28.768429,123375700
2010-03-16,32.025715,32.139999,31.787144,32.064285,28.846830,111727000
2010-03-17,32.128571,32.349998,31.895714,32.017143,28.804413,112739200
2010-03-18,32.014286,32.142857,31.801428,32.092857,28.872532,85527400
2010-03-19,32.112858,32.177143,31.604286,31.750000,28.564075,139861400
2010-03-22,31.495714,32.285713,31.450001,32.107143,28.885387,114104900
2010-03-23,32.234287,32.682858,32.014286,32.622856,29.349346,150607800
2010-03-24,32.520000,32.885715,32.501427,32.767143,29.479155,149445100
2010-03-25,32.988571,32.995716,32.321430,32.378571,29.129574,135571100
2010-03-26,32.707142,33.135715,32.650002,32.985714,29.675798,160218800
2010-03-29,33.285713,33.410000,33.088570,33.198570,29.867290,135186100
2010-03-30,33.799999,33.925713,33.464287,33.692856,30.311989,131827500
2010-03-31,33.641430,33.801430,33.494286,33.571430,30.202738,107664900
2010-04-01,33.915714,34.104286,33.250000,33.709999,30.327406,150786300
2010-04-05,33.568573,34.072857,33.538570,34.070000,30.651283,171126900
2010-04-06,34.028572,34.320000,33.857143,34.220001,30.786228,111754300
2010-04-07,34.221428,34.560001,34.094284,34.371429,30.922462,157125500
2010-04-08,34.348572,34.505714,34.005714,34.278572,30.838919,143247300
2010-04-09,34.490002,34.555714,34.351429,34.541428,31.075403,83545700
2010-04-12,34.599998,34.724285,34.544285,34.612858,31.139671,83256600
2010-04-13,34.551430,34.685715,34.444286,34.632858,31.157658,76552700
2010-04-14,35.040001,35.115715,34.867142,35.098572,31.576649,101019100
2010-04-15,35.111427,35.575714,35.072857,35.560001,31.991770,94196200
2010-04-16,35.509998,35.877144,34.935715,35.342857,31.796417,187636400
2010-04-19,35.290001,35.412857,34.538570,35.295715,31.754002,141731100
2010-04-20,35.505714,35.607143,34.708572,34.941429,31.435268,184581600
2010-04-21,36.971428,37.178570,36.532856,37.031429,33.315552,245597800
2010-04-22,36.891430,38.107143,36.599998,38.067142,34.247330,198356200
2010-04-23,38.284286,38.882858,38.142857,38.689999,34.807686,199238900
2010-04-26,38.840000,38.922855,38.312859,38.500000,34.636757,119767200
2010-04-27,38.181427,38.262856,37.217144,37.434284,33.677979,177335900
2010-04-28,37.607143,37.714287,36.630001,37.371429,33.621433,189600600
2010-04-29,37.574287,38.571430,37.430000,38.377144,34.526237,139710200
2010-04-30,38.472858,38.652859,37.285713,37.298573,33.555882,135615900
2010-05-03,37.691429,38.268570,37.554287,38.049999,34.231922,113585500
2010-05-04,37.555714,37.612858,36.678570,36.954285,33.246143,180954900
2010-05-05,36.147144,36.877144,35.532856,36.570000,32.900414,220775800
2010-05-06,36.261429,36.892857,28.464285,35.178570,31.648615,321465200
2010-05-07,34.815716,35.224285,32.172855,33.694286,30.313269,419004600
2010-05-10,35.750000,36.378571,35.504284,36.284286,32.643372,246076600
2010-05-11,35.977142,37.127144,35.785713,36.645714,32.968533,212226700
2010-05-12,37.034286,37.590000,36.957142,37.441429,33.684402,163594900
2010-05-13,37.602856,37.857143,36.628571,36.908573,33.205009,149928100
2010-05-14,36.451427,36.639999,35.642857,36.259998,32.621521,189840700
2010-05-17,36.385715,36.597141,35.387142,36.317142,32.672935,190708700
2010-05-18,36.711430,36.935715,35.751427,36.051430,32.433880,195669600
2010-05-19,35.642857,36.131428,34.978573,35.477142,31.917231,256431700
2010-05-20,34.554287,34.835712,33.744286,33.965714,30.557459,320728800
2010-05-21,33.259998,34.928570,33.049999,34.617142,31.143524,305972800
2010-05-24,35.325714,35.842857,35.180000,35.251427,31.714163,188559700
2010-05-25,34.192856,35.251427,33.880001,35.031429,31.516239,262001600
2010-05-26,35.725716,36.018570,34.821430,34.872856,31.373573,212663500
2010-05-27,35.799999,36.270000,35.587143,36.192856,32.561127,166570600
2010-05-28,37.055714,37.057144,36.192856,36.697144,33.014805,203903700
2010-06-01,37.098572,37.991428,36.994286,37.261429,33.522472,219118200
2010-06-02,37.791428,37.828571,37.189999,37.707142,33.923454,172137000
2010-06-03,37.882858,37.935715,37.201427,37.588570,33.816780,162526700
2010-06-04,36.887142,37.414288,36.375713,36.565716,32.896561,189576100
2010-06-07,36.898571,37.021427,35.792858,35.848572,32.251377,221735500
2010-06-08,36.177143,36.257141,35.092857,35.618572,32.044464,250192600
2010-06-09,35.924286,35.985714,34.641430,34.742859,31.256620,213657500
2010-06-10,34.977142,35.854286,34.599998,35.787144,32.196121,194089000
2010-06-11,35.461430,36.265713,35.338570,36.215714,32.581676,136439800
2010-06-14,36.565716,37.021427,36.287144,36.325714,32.680649,150740100
2010-06-15,36.520000,37.121429,36.500000,37.098572,33.375961,146268500
2010-06-16,37.299999,38.250000,37.232857,38.178570,34.347569,195919500
2010-06-17,38.657143,38.985714,38.500000,38.838570,34.941357,218213800
2010-06-18,38.892857,39.285713,38.774284,39.152859,35.224106,196155400
2010-06-21,39.669998,39.858570,38.389999,38.595715,34.722866,194122600
2010-06-22,38.880001,39.424286,38.785713,39.121429,35.195820,179315500
2010-06-23,39.225716,39.237144,38.271427,38.709999,34.825680,192114300
2010-06-24,38.714287,39.028572,38.299999,38.428570,34.572491,178569300
2010-06-25,38.580002,38.610001,37.972858,38.099998,34.276894,137485600
2010-06-28,38.132858,38.535713,37.788570,38.328571,34.482533,146237000
2010-06-29,37.731430,37.770000,36.328571,36.595715,32.923557,283336200
2010-06-30,36.672855,36.852856,35.715714,35.932858,32.327217,184863000
2010-07-01,36.328571,36.400002,34.745716,35.497143,31.935219,255724000
2010-07-02,35.784286,35.847141,34.742859,35.277142,31.737286,173460700
2010-07-06,35.857143,36.114285,35.165714,35.518570,31.954502,153808900
2010-07-07,35.784286,36.967144,35.678570,36.952858,33.244873,163639000
2010-07-08,37.497143,37.557144,36.412857,36.869999,33.170311,184536100
2010-07-09,36.698570,37.128571,36.451427,37.088570,33.366959,108330600
2010-07-12,36.932858,37.407143,36.408573,36.755714,33.067501,140719600
2010-07-13,36.617142,36.628571,35.204285,35.971428,32.361912,297731000
2010-07-14,35.625713,36.542858,35.571430,36.104286,32.481445,203011900
2010-07-15,35.461430,36.709999,35.328571,35.921429,32.316936,206216500
2010-07-16,36.168571,36.424286,35.487144,35.700001,32.117722,259964600
2010-07-19,35.697144,35.697144,34.228573,35.082859,31.562510,256119500
2010-07-20,34.700001,36.128571,34.287144,35.984287,32.373478,268737700
2010-07-21,37.869999,37.878571,36.285713,36.320000,32.675503,296417800
2010-07-22,36.811428,37.142857,36.472858,37.002857,33.289845,161329700
2010-07-23,36.727142,37.197144,36.611427,37.134285,33.408085,133347200
2010-07-26,37.142857,37.157143,36.815716,37.040001,33.323261,105137900
2010-07-27,37.267143,37.828571,37.185715,37.725716,33.940174,146192900
2010-07-28,37.667141,37.998573,37.178570,37.279999,33.539169,129996300
2010-07-29,37.244286,37.521427,36.585712,36.872856,33.172894,160951700
2010-07-30,36.555714,37.099998,36.414288,36.750000,33.062359,112052500
2010-08-02,37.205715,37.512856,37.088570,37.407143,33.653564,107013900
2010-08-03,37.287144,37.608570,37.060001,37.418571,33.663849,104413400
2010-08-04,37.548573,37.754284,37.187141,37.568573,33.798794,105093800
2010-08-05,37.389999,37.597141,37.221428,37.385715,33.634289,72274300
2010-08-06,37.111427,37.355713,36.804287,37.155716,33.427368,111224400
2010-08-09,37.354286,37.450001,37.081429,37.392857,33.640713,75782000
2010-08-10,37.121429,37.207142,36.792858,37.058571,33.339973,112980000
2010-08-11,36.485714,36.527142,35.687141,35.741428,32.154995,155013600
2010-08-12,35.241428,36.157143,35.160000,35.970001,32.360630,133730100
2010-08-13,35.950001,35.982857,35.584286,35.585712,32.014908,88717300
2010-08-16,35.368572,35.715714,35.231430,35.377144,31.827263,79607500
2010-08-17,35.725716,36.375713,35.599998,35.995716,32.383762,105660100
2010-08-18,36.051430,36.381428,35.939999,36.152859,32.525139,84924000
2010-08-19,36.119999,36.211430,35.525715,35.697144,32.115143,106676500
2010-08-20,35.627144,36.274284,35.571430,35.662857,32.084301,96057500
2010-08-23,35.970001,36.000000,35.035713,35.114285,31.590778,103510400
2010-08-24,34.667141,34.714287,34.092857,34.275715,30.836351,150641400
2010-08-25,34.005714,34.855713,33.885715,34.698570,31.216770,149216900
2010-08-26,35.064285,35.107143,34.325714,34.325714,30.881330,116626300
2010-08-27,34.535713,34.658573,33.651428,34.517143,31.053566,137097800
2010-08-30,34.394287,35.107143,34.382858,34.642857,31.166655,95822300
2010-08-31,34.549999,34.937141,34.335712,34.728573,31.243765,105196700
2010-09-01,35.352856,35.922855,35.182858,35.761429,32.172985,174259400
2010-09-02,35.894287,36.024284,35.509998,36.024284,32.409462,103856900
2010-09-03,36.441429,36.968571,36.357143,36.967144,33.257710,130197200
2010-09-07,36.662857,37.075714,36.607143,36.830002,33.134327,85639400
2010-09-08,37.111427,37.770000,37.014286,37.560001,33.791073,131637800
2010-09-09,37.862858,38.074287,37.560001,37.581429,33.810356,109643800
2010-09-10,37.598572,37.785713,37.342857,37.630001,33.854061,96885600
2010-09-13,37.974285,38.325714,37.965714,38.148571,34.320591,97195000
2010-09-14,38.029999,38.452858,37.931427,38.294285,34.451683,102037600
2010-09-15,38.310001,38.625713,38.262856,38.602856,34.729294,107342200
2010-09-16,38.605713,39.524284,38.500000,39.509998,35.545406,163025800
2010-09-17,39.669998,39.708572,39.097141,39.338570,35.391186,158619300
2010-09-20,39.439999,40.540001,39.407143,40.461430,36.401363,164669400
2010-09-21,40.551430,41.049999,40.398571,40.538570,36.470772,167018600
2010-09-22,40.387142,41.139999,40.344284,41.107143,36.982292,146322400
2010-09-23,40.904285,41.822857,40.857143,41.274284,37.132652,196529200
2010-09-24,41.728573,41.932858,41.507141,41.759998,37.569641,162372000
2010-09-27,41.997143,42.104286,41.572857,41.594284,37.420547,120708700
2010-09-28,41.681427,41.681427,39.285713,40.980000,36.867908,258760600
2010-09-29,41.032856,41.401428,40.857143,41.052856,36.933456,117411000
2010-09-30,41.285713,41.428570,40.178570,40.535713,36.468193,168347900
2010-10-01,40.878571,40.939999,40.192856,40.360001,36.310116,112035700
2010-10-04,40.228573,40.414288,39.681427,39.805714,35.811447,108825500
2010-10-05,40.285713,41.349998,40.259998,41.277142,37.135231,125491800
2010-10-06,41.369999,41.712856,40.751427,41.312859,37.167362,167717200
2010-10-07,41.477142,41.497143,40.987144,41.317142,37.171223,102099900
2010-10-08,41.672855,42.071430,41.428570,42.009998,37.794548,164600800
2010-10-11,42.105713,42.462856,42.085712,42.194286,37.960342,106938300
2010-10-12,42.201427,42.785713,41.784286,42.648571,38.369045,139636000
2010-10-13,42.885715,43.137142,42.828571,42.877144,38.574673,157523100
2010-10-14,43.098572,43.209999,42.914288,43.187141,38.853577,108824100
2010-10-15,43.919998,45.000000,43.558571,44.962856,40.451103,230548500
2010-10-18,45.495716,45.571430,44.898571,45.428570,40.870087,273252700
2010-10-19,43.342857,44.824287,42.860001,44.212856,39.776367,308196000
2010-10-20,44.142857,44.892857,43.838570,44.361427,39.910034,180406100
2010-10-21,44.622856,44.962856,43.828571,44.217144,39.780220,137865000
2010-10-22,44.152859,44.291428,43.757141,43.924286,39.516747,93194500
2010-10-25,44.155716,44.514286,44.062859,44.119999,39.692833,98115500
2010-10-26,43.838570,44.248573,43.664288,44.007141,39.591282,98232400
2010-10-27,43.950001,44.271427,43.657143,43.975716,39.563023,99750700
2010-10-28,43.992859,44.000000,42.985714,43.605713,39.230129,137762800
2010-10-29,43.461430,43.697144,42.981430,42.997143,38.682644,107627800
2010-11-01,43.174286,43.657143,43.171429,43.454285,39.093910,105972300
2010-11-02,43.857143,44.312859,43.857143,44.194286,39.759655,108482500
2010-11-03,44.481430,44.697144,44.075714,44.685715,40.201775,127087100
2010-11-04,45.064285,45.740002,45.004284,45.467144,40.904789,160622000
2010-11-05,45.427143,45.652859,45.250000,45.304287,40.758282,90313300
2010-11-08,45.314285,45.681427,45.251427,45.517143,40.949776,70439600
2010-11-09,45.864285,45.900002,44.928570,45.154285,40.623329,95886000
2010-11-10,45.234287,45.538570,44.792858,45.432858,40.873940,96056800
2010-11-11,45.000000,45.485714,44.892857,45.235714,40.696587,90321000
2010-11-12,45.142857,45.214287,43.375713,44.004284,39.588711,198961700
2010-11-15,44.065716,44.362858,43.752857,43.862858,39.461483,100901500
2010-11-16,43.674286,43.942856,42.759998,43.084286,38.761036,164412500
2010-11-17,43.028572,43.427143,42.537144,42.928570,38.620945,119862400
2010-11-18,43.599998,44.238571,43.527142,44.061428,39.640129,123622800
2010-11-19,43.995716,44.057144,43.605713,43.818573,39.421638,96210800
2010-11-22,43.811428,44.765713,43.695713,44.765713,40.273754,98268800
2010-11-23,44.349998,44.535713,43.794285,44.104286,39.678680,129861900
2010-11-24,44.571430,45.057144,44.535713,44.971428,40.458813,103431300
2010-11-26,44.820000,45.385715,44.705715,45.000000,40.484524,59396400
2010-11-29,45.071430,45.354286,44.482857,45.267143,40.724865,111446300
2010-11-30,44.791428,44.908573,44.410000,44.450001,39.989704,125464500
2010-12-01,45.038570,45.392857,45.000000,45.200001,40.664452,115437700
2010-12-02,45.361427,45.571430,44.984287,45.450001,40.889374,115709300
2010-12-03,45.287144,45.521427,45.191429,45.348572,40.798111,85523200
2010-12-06,45.520000,46.047142,45.488571,45.735714,41.146420,112120400
2010-12-07,46.257141,46.284286,45.445713,45.458572,40.897072,97863500
2010-12-08,45.661430,45.860001,45.301430,45.858570,41.256943,80483900
2010-12-09,46.018570,46.071430,45.574287,45.680000,41.096287,73537800
2010-12-10,45.664288,45.864285,45.514286,45.794285,41.199100,65627800
2010-12-13,46.338570,46.437141,45.857143,45.952858,41.341766,109953900
2010-12-14,45.961430,46.077145,45.571430,45.755714,41.164398,87752000
2010-12-15,45.714287,46.142857,45.598572,45.765713,41.173397,104328000
2010-12-16,45.869999,46.087143,45.728573,45.892857,41.287781,80507700
2010-12-17,45.947144,45.970001,45.747143,45.801430,41.205532,96732300
2010-12-20,45.942856,46.178570,45.461430,46.029999,41.411160,96402600
2010-12-21,46.142857,46.341427,46.007141,46.314285,41.666924,64088500
2010-12-22,46.337143,46.531429,46.221428,46.451427,41.790306,66480400
2010-12-23,46.428570,46.450001,46.167141,46.228573,41.589817,55789300
2010-12-27,46.121429,46.491428,45.931427,46.382858,41.728622,62454000
2010-12-28,46.558571,46.665714,46.437141,46.495716,41.830154,43981000
2010-12-29,46.602856,46.635715,46.442856,46.470001,41.807022,40784800
2010-12-30,46.497143,46.501427,46.150002,46.237144,41.597527,39373600
2010-12-31,46.135715,46.211430,45.901428,46.080002,41.456154,48377000
2011-01-03,46.520000,47.180000,46.405716,47.081429,42.357094,111284600
2011-01-04,47.491428,47.500000,46.878571,47.327145,42.578156,77270200
2011-01-05,47.078571,47.762856,47.071430,47.714287,42.926441,63879900
2011-01-06,47.817142,47.892857,47.557144,47.675713,42.891743,75107200
2011-01-07,47.712856,48.049999,47.414288,48.017143,43.198914,77982800
2011-01-10,48.404285,49.032856,48.167141,48.921429,44.012455,112140000
2011-01-11,49.268570,49.279999,48.495716,48.805714,43.908348,111027000
2011-01-12,49.035713,49.204285,48.857143,49.202858,44.265644,75647600
2011-01-13,49.308571,49.520000,49.121429,49.382858,44.427586,74195100
2011-01-14,49.412857,49.782856,49.205715,49.782856,44.787437,77210000
2011-01-18,47.074287,49.251427,46.571430,48.664288,43.781116,470249500
2011-01-19,49.764286,49.799999,48.125713,48.405716,43.548496,283903200
2011-01-20,48.061428,48.328571,47.160000,47.525715,42.756798,191197300
2011-01-21,47.681427,47.840000,46.661430,46.674286,41.990799,188600300
2011-01-24,46.695713,48.207142,46.674286,48.207142,43.369850,143670800
